bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,label,device,scenario,source,flow_key
50335,28,2218,50335,14,1460,50335,14,758,54,79.21428571428572,36.88857812070284,146,54,104.28571428571428,38.3675114395752,146,54,54.142857142857146,0.5345224838248489,56,0,1864.2592592592596,3847.553814214474,10063,2,3871.9230769230776,4863.470048253244,10063,0,3871.9230769230776,4869.1421465787735,10063,0,0,28,14,0,0,0,14,13,0,0,0,14,1,0,0,benign_capture,benign_baseline,benign_capture,6c55794dff3163a2
61391,250,16107,61391,125,9355,61391,125,6752,54,64.42800000000001,10.760481767629456,96,54,74.84000000000003,3.7295679936629167,96,54,54.016000000000005,0.1788854381999828,56,0,246.5502008032129,429.4224629704281,1060,2,495.0887096774193,497.833615919802,1060,1,495.0887096774194,498.6173404818728,1060,0,0,250,125,0,0,0,125,124,0,0,0,125,1,0,0,benign_capture,benign_baseline,benign_capture,804fdfe605b3faa3
61400,307,29635,61400,153,21317,61400,154,8318,54,96.53094462540712,66.32294864091182,257,56,139.32679738562092,71.9737552739081,257,54,54.01298701298701,0.1611645928050763,56,0,200.6535947712418,420.2712679048848,1109,2,403.94736842105266,523.602331149396,1109,0,401.3071895424836,522.8567817522177,1109,0,0,307,154,0,0,0,153,153,0,0,0,154,1,0,0,benign_capture,benign_baseline,benign_capture,895c90693934c386
61313,125,8096,61313,62,4692,61313,63,3404,54,64.76800000000003,11.012555883934215,76,56,75.6774193548387,2.540002540003813,76,54,54.03174603174603,0.2519763153394851,56,0,494.4596774193548,511.7534721397106,1055,18,1005.1311475409836,128.85256114513672,1055,0,988.9193548387096,176.7460249175837,1055,0,0,125,63,0,0,0,62,62,0,0,0,63,1,0,0,benign_capture,benign_baseline,benign_capture,d6c1e539199a4ea7
123,3,300,123,2,177,0,1,123,54,100.0,39.83716857408418,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,40,61.5,30.405591591021544,83,123,123.0,0.0,123,0,0.0,0.0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,benign_capture,benign_baseline,benign_capture,c651ae9859240a90
50016,16,982,50016,8,548,50016,8,434,54,61.375,9.322910847297996,73,54,68.5,8.34950811211569,73,54,54.25,0.7071067811865475,56,0,3334.4,4481.258047213337,10004,157,7145.142857142857,3903.4592533875825,10004,0,7145.142857142858,3925.880513913255,10005,0,0,16,8,0,0,0,8,7,0,0,0,8,1,0,0,benign_capture,benign_baseline,benign_capture,92d1b9dd32cbad03
52474,19,2109,52357,10,855,52399,9,1254,66,111.0,111.2539637246442,563,66,85.5,20.554804791094465,105,66,139.33333333333334,160.18114745499858,563,0,2915.2222222222226,6819.983297853927,20071,0,5817.444444444445,8970.541359236786,20085,0,6549.875,9288.527415773258,20073,0,0,19,10,0,0,0,10,5,0,0,0,9,5,0,0,benign_capture,benign_baseline,benign_capture,3244412adfc63f28
48156,20,2175,48038,11,921,48080,9,1254,66,108.75,108.75316087360405,563,66,83.72727272727273,20.36708574681665,105,66,139.33333333333334,160.18114745499858,563,0,2534.5263157894738,6390.689524338609,19990,0,4803.8,8374.142912030527,20094,0,6010.000000000001,9042.869219129829,20060,0,0,20,10,0,0,0,11,5,0,0,0,9,5,0,0,benign_capture,benign_baseline,benign_capture,5d4c0ccd069fde6e
61212,128,7972,61212,64,4514,61212,64,3458,54,62.28124999999998,8.519489005414927,72,54,70.53125,2.822633859493986,72,54,54.03125,0.2499999999999999,56,0,481.98425196850405,500.3724959174576,1042,18,971.6190476190476,160.4758477025516,1042,1,971.6190476190476,172.65287088515151,1042,0,0,128,64,0,0,0,64,63,0,0,0,64,1,0,0,benign_capture,benign_baseline,benign_capture,fcf747dbdc5cc8f4
226,3,300,226,2,177,0,1,123,54,100.0,39.83716857408418,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,82,113.0,43.840620433565945,144,226,226.0,0.0,226,0,0.0,0.0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,benign_capture,benign_baseline,benign_capture,6fd43b85ebfb374b
198,3,300,198,2,177,0,1,123,54,100.0,39.83716857408418,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,82,99.0,24.041630560342615,116,198,198.0,0.0,198,0,0.0,0.0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,benign_capture,benign_baseline,benign_capture,2e2554a6fdbfd857
35083,6,1028,35083,4,476,35054,2,552,66,171.33333333333334,93.91627476996022,276,66,119.0,61.19912853410033,172,276,276.0,0.0,276,2,7016.6,15657.73466373728,35026,27,11694.333333333332,20205.816101640965,35026,35054,35054.0,0.0,35054,0,0,6,4,0,0,0,4,2,0,0,0,2,2,0,0,benign_capture,benign_baseline,benign_capture,7d2d9754f8fdc271
1221,4,423,1221,2,177,819,2,246,54,105.75,34.5,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,83,407.0,375.8084618525773,819,1221,1221.0,0.0,1221,819,819.0,0.0,819,0,0,4,3,0,0,0,2,1,0,0,0,2,2,0,0,benign_capture,benign_baseline,benign_capture,e39b119d9c0844d6
38824,10,1064,38822,4,402,38822,6,662,66,106.4,63.91869835971318,263,66,100.5,39.83716857408418,135,66,110.33333333333334,79.72118079072003,263,1,4313.777777777777,7186.161749810844,18263,5772,12940.666666666666,6469.805046006667,18346,84,7764.4,8354.464153971816,18263,0,0,10,4,0,0,0,4,2,0,0,0,6,2,0,0,benign_capture,benign_baseline,benign_capture,da1a826be6cabb4d
8,10,1015,7,5,398,7,5,617,66,101.5,87.53824560981585,345,66,79.6,26.1686835740738,126,66,123.4,123.9265911739688,345,0,0.8888888888888888,0.7817359599705717,2,0,1.75,1.5,3,0,1.75,2.0615528128088303,4,0,0,9,2,0,0,0,4,1,0,0,0,5,1,0,0,benign_capture,benign_baseline,benign_capture,d8b94c348d7b3a4e
198,3,300,198,2,177,0,1,123,54,100.0,39.83716857408418,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,81,99.0,25.45584412271571,117,198,198.0,0.0,198,0,0.0,0.0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,benign_capture,benign_baseline,benign_capture,aabcc91144355f10
51143,16,964,51143,8,530,51143,8,434,54,60.25000000000001,7.827302643099132,70,54,66.25,6.96419413859206,70,54,54.25,0.707106781186547,56,0,3409.5333333333333,4589.573258510871,10241,63,7306.142857142857,4010.01867944824,10250,1,7306.142857142857,4015.6873396124615,10241,0,0,16,8,0,0,0,8,7,0,0,0,8,1,0,0,benign_capture,benign_baseline,benign_capture,7b1d1fb5687a1c58
320,3,300,320,2,177,0,1,123,54,100.0,39.83716857408418,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,82,160.0,110.3086578651014,238,320,320.0,0.0,320,0,0.0,0.0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,benign_capture,benign_baseline,benign_capture,fe73dcec7ea1258b
20845,6,531,20814,3,264,20795,3,267,66,88.5,27.93385043276347,135,66,88.0,19.05255888325765,99,66,89.0,39.83716857408418,135,28,4169.0,5813.101796803493,12249,8487,10407.0,2715.2900397563426,12327,8546,10397.5,2618.4164107337856,12249,0,0,6,3,0,0,0,3,2,0,0,0,3,1,0,0,benign_capture,benign_baseline,benign_capture,b0b2d5807e824544
130,14,1678,130,8,1145,95,6,533,66,119.85714285714285,138.17539419317595,583,66,143.125,179.09250403073827,583,66,88.83333333333334,52.10918025325928,195,0,10.0,10.480139948174992,26,0,18.571428571428573,19.199454357326086,48,0,19.0,22.27105745132009,53,0,0,13,4,0,0,0,7,3,0,0,0,6,1,0,0,benign_capture,benign_baseline,benign_capture,73cc8813cda58305
8868,149,26829,8840,56,8126,8843,93,18703,66,180.0604026845638,172.8763121420536,680,66,145.1071428571429,128.0766359463141,583,66,201.10752688172036,192.561309399144,680,0,59.91891891891891,303.35732536156763,2161,0,160.72727272727272,491.9181448975645,2190,0,96.11956521739134,386.5827418759048,2185,0,0,148,98,0,0,0,55,28,0,0,0,93,70,0,0,benign_capture,benign_baseline,benign_capture,d48694e4de194cfe
61277,242,17812,61277,121,11276,61277,121,6536,54,73.60330578512401,23.179429762834413,133,54,93.1900826446281,17.473939667204785,133,54,54.01652892561984,0.1818181818181819,56,0,254.26141078838177,443.77799691550126,1056,2,510.6416666666668,514.9631429388264,1056,1,510.6416666666668,516.2790561271281,1056,0,0,242,121,0,0,0,121,120,0,0,0,121,1,0,0,benign_capture,benign_baseline,benign_capture,3f26a4f77df1bd98
61324,250,16107,61324,125,9355,61324,125,6752,54,64.428,10.760481767629454,96,54,74.84,3.7295679936629185,96,54,54.016000000000005,0.1788854381999831,56,0,246.2811244979918,429.906499217793,1035,2,494.54838709677415,498.9137852568604,1035,0,494.54838709677415,500.0502959229821,1043,0,0,250,125,0,0,0,125,124,0,0,0,125,1,0,0,benign_capture,benign_baseline,benign_capture,adc2a44235e575b4
52495,28,1738,52495,14,980,52495,14,758,54,62.07142857142858,9.21724861103746,73,54,70.0,6.38507875982989,73,54,54.142857142857146,0.5345224838248486,56,0,1944.2592592592591,3941.190864472238,10015,3,4038.076923076923,4949.2666369463,10015,1,4038.076923076923,4953.578360834022,10015,0,0,28,14,0,0,0,14,13,0,0,0,14,1,0,0,benign_capture,benign_baseline,benign_capture,b199cfee9a995313
61209,128,7855,61209,64,4397,61209,64,3458,54,61.36718749999999,7.576248727666256,70,54,68.70312500000003,2.511432194319943,70,54,54.03125000000001,0.2499999999999998,56,0,481.96062992126,500.7207250248798,1063,4,971.5714285714286,162.5936667303788,1063,1,971.5714285714284,173.77160708404415,1063,0,0,128,64,0,0,0,64,63,0,0,0,64,1,0,0,benign_capture,benign_baseline,benign_capture,a62a9ec9afeb2519
60381,18,1081,60380,9,593,60381,9,488,54,60.05555555555556,7.368232466012633,69,54,65.88888888888889,6.1936347253540145,69,54,54.22222222222222,0.6666666666666669,56,0,3551.823529411765,4817.731652905936,10074,196,7547.5,4311.340659900849,10074,1,7547.625,4317.964300041001,10074,0,0,18,9,0,0,0,9,8,0,0,0,9,1,0,0,benign_capture,benign_baseline,benign_capture,a2688c5c1f7cb9e9
61440,14,1328,61438,6,534,61438,8,794,66,94.85714285714286,56.455369905871585,263,66,89.0,35.63144678510824,135,66,99.25,70.43284542232917,263,2,4726.153846153847,7698.872762144619,20476,1605,12287.6,7942.8129966656015,20478,83,8776.857142857143,8781.311660349524,20481,0,0,14,4,0,0,0,6,2,0,0,0,8,2,0,0,benign_capture,benign_baseline,benign_capture,6c1d05cfa865bd6c
61336,252,19006,61336,126,12200,61336,126,6806,54,75.42063492063497,21.914121836164224,101,54,96.8253968253968,6.3725402973437415,101,54,54.01587301587302,0.1781741612749492,56,0,244.36653386454188,427.0534499515696,1042,2,490.68800000000016,495.88367548539367,1042,1,490.68800000000016,496.85227596241543,1042,0,0,252,126,0,0,0,126,125,0,0,0,126,1,0,0,benign_capture,benign_baseline,benign_capture,012cae5934e33a4e
60404,32,2551,60404,16,1685,60404,16,866,54,79.71875000000001,37.01110066697078,146,54,105.3125,37.85889371512767,146,54,54.125,0.5000000000000001,56,0,1948.516129032258,3914.582854498188,10070,2,4026.933333333334,4885.651506001553,10070,1,4026.933333333334,4888.31330049635,10070,0,0,32,16,0,0,0,16,15,0,0,0,16,1,0,0,benign_capture,benign_baseline,benign_capture,ac95084cc0989668
61228,128,8032,61228,64,4574,61228,64,3458,54,62.74999999999999,9.003936147137667,72,54,71.46875000000001,2.9865771138785053,72,54,54.03125,0.25,56,0,482.1102362204723,500.7350189272792,1047,4,971.8730158730158,161.32000776492026,1047,0,971.8730158730158,177.67281383554905,1047,0,0,128,64,0,0,0,64,63,0,0,0,64,1,0,0,benign_capture,benign_baseline,benign_capture,2c3bcd3934b5a32a
60303,311,29622,60303,155,21196,60303,156,8426,54,95.2475884244373,63.383368524052635,257,56,136.7483870967741,68.05265279602592,257,54,54.01282051282051,0.1601281538050874,56,0,194.52580645161297,415.07608883919886,1107,1,391.5779220779222,519.9090893692146,1107,0,389.0516129032258,519.2249693026922,1107,0,0,311,156,0,0,0,155,155,0,0,0,156,1,0,0,benign_capture,benign_baseline,benign_capture,83572626ea6bd45a
60814,192,35064,60814,122,22426,60809,70,12638,66,182.62499999999997,204.42893259437471,1165,66,183.81967213114763,118.30769634629716,303,66,180.54285714285712,301.8790757861756,1165,0,318.3979057591624,468.3094105349487,1156,4,502.595041322314,503.9000823330024,1156,4,881.2898550724639,342.5151822074837,1162,0,0,192,70,0,0,0,122,61,0,0,0,70,9,0,0,benign_capture,benign_baseline,benign_capture,bc287eaee54c4035
61274,250,16229,61274,125,9477,61274,125,6752,54,64.91599999999995,11.18576907140834,97,54,75.816,3.418130030181095,97,54,54.016000000000005,0.1788854381999834,56,0,246.0803212851407,429.8865772839723,1046,2,494.1451612903225,499.1635718277238,1047,0,494.1451612903224,500.23701201308427,1046,0,0,250,125,0,0,0,125,124,0,0,0,125,1,0,0,benign_capture,benign_baseline,benign_capture,62ca4460c044e493
700,5,477,700,3,231,552,2,246,54,95.4,37.79285646785647,123,54,77.0,39.83716857408418,123,123,123.0,0.0,123,50,175.0,218.41703230288613,502,115,350.0,332.34018715767735,585,552,552.0,0.0,552,0,0,5,3,0,0,0,3,1,0,0,0,2,2,0,0,benign_capture,benign_baseline,benign_capture,e0c96a49dd87db7f
50089,18,2280,50089,12,1350,50010,6,930,66,126.66666666666669,44.17345489824244,159,66,112.5,48.5676660116397,159,155,155.0,0.0,155,1,2946.4117647058824,4642.473290968182,9926,77,4553.545454545455,5141.435954354316,9926,9999,10002.0,2.9154759474228062,10006,0,0,18,12,0,0,0,12,6,0,0,0,6,6,0,0,benign_capture,benign_baseline,benign_capture,57f51bd6a26d95e4
61173,128,7974,61173,64,4516,61173,64,3458,54,62.296875,8.536498180231892,72,54,70.56250000000003,2.8333333333333393,72,54,54.03125,0.25,56,0,481.6771653543308,502.0645769172285,1091,3,971.0000000000002,171.6773041907216,1091,1,971.0000000000002,178.15940669397278,1091,0,0,128,64,0,0,0,64,63,0,0,0,64,1,0,0,benign_capture,benign_baseline,benign_capture,02859e2ccbd3ef22
196,3,300,196,2,177,0,1,123,54,100.0,39.83716857408418,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,81,98.0,24.041630560342615,115,196,196.0,0.0,196,0,0.0,0.0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,benign_capture,benign_baseline,benign_capture,0e5c474fbb3a089b
61278,126,8150,61278,63,4746,61278,63,3404,54,64.68253968253968,11.010286676486343,76,54,75.33333333333334,3.715703380640499,76,54,54.03174603174603,0.2519763153394853,56,0,490.224,512.0239703310269,1038,3,988.3548387096774,180.7355732422908,1038,0,988.3548387096776,181.72282052838943,1038,0,0,126,63,0,0,0,63,62,0,0,0,63,1,0,0,benign_capture,benign_baseline,benign_capture,0f9c18e92cc664f6
40345,16,1376,40228,8,684,40320,8,692,66,86.0,20.69460477193674,109,66,85.5,20.846376869169102,105,66,86.5,21.967508474367968,109,0,2689.6666666666665,7018.022622064531,20059,0,5746.857142857143,9761.389372225169,20061,0,5760.0,9737.498412494522,20061,0,0,16,8,0,0,0,8,4,0,0,0,8,4,0,0,benign_capture,benign_baseline,benign_capture,e84cb750382a6801
50020,16,982,50020,8,548,50020,8,434,54,61.375,9.322910847297996,73,54,68.5,8.34950811211569,73,54,54.25,0.7071067811865475,56,0,3334.666666666667,4496.5796631069115,10007,21,7145.714285714286,3925.145420418022,10007,0,7145.714285714286,3929.424076302858,10007,0,0,16,8,0,0,0,8,7,0,0,0,8,1,0,0,benign_capture,benign_baseline,benign_capture,d6f8caccaeddb818
35090,6,1028,35090,4,476,35062,2,552,66,171.33333333333334,93.91627476996022,276,66,119.0,61.19912853410033,172,276,276.0,0.0,276,1,7018.0,15661.983926054834,35035,27,11696.666666666668,20211.589554840397,35035,35062,35062.0,0.0,35062,0,0,6,4,0,0,0,4,2,0,0,0,2,2,0,0,benign_capture,benign_baseline,benign_capture,e709506dd631e26e
763,19,4825,748,11,1566,746,8,3259,54,253.9473684210526,359.8949651841663,1310,54,142.36363636363637,167.66411227646344,583,66,407.375,496.42232524333554,1310,0,42.388888888888886,121.5967970209398,516,0,74.80000000000001,159.2453034367628,516,0,106.57142857142858,243.05545124714317,655,0,0,18,6,0,0,0,10,3,0,0,0,8,3,0,0,benign_capture,benign_baseline,benign_capture,f524799750279730
2848,8,858,2764,5,563,2762,3,295,54,107.25,83.62287793591963,299,54,112.6,104.54568379421504,299,66,98.33333333333331,49.237519569260726,155,0,406.8571428571429,851.8384879329001,2329,0,691.0,1101.579169495623,2329,345,1381.0,1465.1252506185265,2417,0,0,7,2,0,0,0,4,1,0,0,0,3,1,0,0,benign_capture,benign_baseline,benign_capture,f9224e8f4b4915bb
9584,22,3405,9501,11,1509,9499,11,1896,54,154.77272727272725,147.22251762882502,635,54,137.1818181818182,171.5003313010317,635,66,172.36363636363637,124.1903963495348,381,0,456.3809523809524,747.4883595207672,2266,0,950.1,909.1313864221044,2266,1,949.9,963.1942748537864,2400,0,0,21,9,0,0,0,10,3,0,0,0,11,6,0,0,benign_capture,benign_baseline,benign_capture,8630e2e09779df44
197,3,300,197,2,177,0,1,123,54,100.0,39.83716857408418,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,82,98.5,23.33452377915607,115,197,197.0,0.0,197,0,0.0,0.0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,benign_capture,benign_baseline,benign_capture,f47452f1f93758f2
40547,24,2063,40431,12,1026,40504,12,1037,66,85.95833333333334,20.42053349953906,109,66,85.5,20.367085746816645,105,66,86.41666666666666,21.368874277293784,109,0,1762.9130434782608,5746.77352886773,19979,0,3675.545454545455,8096.512006582048,20057,0,3682.181818181818,8072.619708845224,20048,0,0,24,12,0,0,0,12,6,0,0,0,12,6,0,0,benign_capture,benign_baseline,benign_capture,bf217cdc3eae8356
190,3,300,190,2,177,0,1,123,54,100.0,39.83716857408418,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,81,95.0,19.79898987322333,109,190,190.0,0.0,190,0,0.0,0.0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,benign_capture,benign_baseline,benign_capture,f857a2cc90efb9f9
18389,47,11890,8936,24,6007,18365,23,5883,54,252.97872340425525,445.73210365994225,1494,54,250.29166666666663,460.22390384101806,1494,66,255.7826086956522,440.415811428838,1466,0,399.7608695652174,1313.983124951384,6912,0,388.5217391304348,1437.024573382769,6934,0,834.7727272727273,1827.2766343026435,6934,0,0,46,12,0,0,0,23,7,0,0,0,23,5,0,0,benign_capture,benign_baseline,benign_capture,04d9b97652b2242a
7492,94,33219,7409,66,6263,7408,28,26956,54,353.39361702127644,509.8880800257718,1402,54,94.89393939393938,146.9148501461755,1182,66,962.714285714286,543.3047611535017,1402,0,80.55913978494624,382.3058888640372,2252,0,113.98461538461538,460.65233949760346,2252,0,274.3703703703704,714.1282015990464,2353,0,0,93,18,0,0,0,65,4,0,0,0,28,14,0,0,benign_capture,benign_baseline,benign_capture,632341b8e382ee6a
136,13,2212,136,8,1121,108,5,1091,54,170.15384615384616,209.712043110645,680,54,140.125,180.64838578219928,583,66,218.2,264.83806372951756,680,0,11.333333333333334,9.613752775282004,25,0,19.428571428571427,17.357583768650354,50,6,27.0,20.896570691543307,55,0,0,10,5,2,0,0,5,3,2,0,0,5,2,0,0,benign_capture,benign_baseline,benign_capture,6b76045e38ee9a1d
15,10,1015,14,5,398,15,5,617,66,101.5,87.53824560981585,345,66,79.6,26.1686835740738,126,66,123.4,123.9265911739688,345,0,1.6666666666666663,3.905124837953327,12,0,3.5,5.744562646538029,12,0,3.75,5.560275772537426,12,0,0,9,2,0,0,0,4,1,0,0,0,5,1,0,0,benign_capture,benign_baseline,benign_capture,987360517c8f020b
847,17,3527,821,9,2207,820,8,1320,54,207.47058823529412,276.64804301834914,1098,54,245.22222222222223,361.87213825389273,1098,66,165.0,146.2278066188898,478,0,52.9375,170.3014851178149,690,0,102.625,238.2861050442154,690,0,117.14285714285715,275.7398705129097,741,0,0,16,7,0,0,0,8,3,0,0,0,8,4,0,0,benign_capture,benign_baseline,benign_capture,d5fe6384bbe2de59
51220,16,964,51220,8,530,51220,8,434,54,60.25000000000001,7.827302643099132,70,54,66.25,6.96419413859206,70,54,54.25,0.707106781186547,56,0,3414.666666666667,4606.822187437525,10246,255,7317.142857142857,4025.6369859759016,10246,0,7317.142857142857,4089.259485879704,10246,0,0,16,8,0,0,0,8,7,0,0,0,8,1,0,0,benign_capture,benign_baseline,benign_capture,f87cad0ca9f1a0c1
805,17,3556,779,10,2303,778,7,1253,54,209.17647058823533,282.6973282713593,1128,54,230.3,354.27109832882377,1128,66,179.0,151.80909063689168,478,0,50.3125,163.22855908204298,661,0,86.55555555555556,216.1446917640537,661,0,129.66666666666669,274.8204262180427,689,0,0,16,7,0,0,0,9,3,0,0,0,7,4,0,0,benign_capture,benign_baseline,benign_capture,0aef8cbde970761f
2931,8,874,2872,5,579,2871,3,295,54,109.25,88.88957837034184,315,54,115.8,111.67900429355556,315,66,98.33333333333331,49.237519569260726,155,6,418.71428571428567,901.9899693244404,2453,6,718.0,1165.9396782566985,2453,351,1435.5,1533.7146083936216,2520,0,0,7,2,0,0,0,4,1,0,0,0,3,1,0,0,benign_capture,benign_baseline,benign_capture,fdd1c1af13c51592
4855,45,12264,4772,34,2765,4770,11,9499,54,272.5333333333333,450.67427261826253,1294,54,81.32352941176471,89.39958666714678,587,66,863.5454545454546,598.969675966382,1294,0,110.34090909090908,434.07431274518063,2339,0,144.60606060606062,499.9443681172148,2339,0,477.0,917.5486665869856,2576,0,0,44,4,0,0,0,33,1,0,0,0,11,3,0,0,benign_capture,benign_baseline,benign_capture,c9404e55376a73cd
109,13,1612,109,8,1145,80,5,467,66,124.0,142.9096451142003,583,66,143.125,179.09250403073827,583,66,93.4,56.90166957128763,195,0,9.083333333333332,10.974833470124716,26,0,15.571428571428571,21.141248330039097,53,0,20.0,16.10382977224155,37,0,0,12,4,0,0,0,7,3,0,0,0,5,1,0,0,benign_capture,benign_baseline,benign_capture,15ff5f23f03a30df
904,37,6667,889,28,2691,888,9,3976,54,180.1891891891892,315.2749098307202,1388,54,96.10714285714285,109.123219271276,583,66,441.77777777777777,552.6089887474185,1388,0,25.11111111111111,93.25013298428748,513,0,32.925925925925924,107.10416422484232,513,0,111.0,196.58004549219712,541,0,0,36,7,0,0,0,27,3,0,0,0,9,4,0,0,benign_capture,benign_baseline,benign_capture,fc06fcadf2e71935
668,19,4225,642,10,1648,640,9,2577,54,222.36842105263156,301.2826672977307,1266,54,164.8,194.2814682075696,583,66,286.3333333333333,391.1856975913102,1266,0,37.111111111111114,124.9808874277272,536,0,71.33333333333333,174.8735257264518,536,0,80.0,197.416166655983,567,0,0,18,8,0,0,0,9,3,0,0,0,9,5,0,0,benign_capture,benign_baseline,benign_capture,ddc8c543914ff181
128,14,2277,128,9,1187,94,5,1090,54,162.64285714285714,203.3827793719393,680,54,131.88888888888889,170.7779585049286,583,66,218.0,264.85090145211893,680,0,9.846153846153843,9.898199784524405,25,0,16.0,17.63114128061887,50,1,23.5,20.8246648632497,50,0,0,11,5,2,0,0,6,3,2,0,0,5,2,0,0,benign_capture,benign_baseline,benign_capture,f1a314f621f235de
3237,39,6493,3211,16,3798,3209,23,2695,54,166.48717948717953,260.0146627236799,1124,54,237.37499999999997,363.81311594461977,1124,66,117.17391304347828,142.59881810485385,757,0,85.1842105263158,221.3269387083473,864,0,214.06666666666663,323.64121816486556,864,0,145.86363636363637,293.5925741007418,901,0,0,38,14,0,0,0,15,5,0,0,0,23,9,0,0,benign_capture,benign_baseline,benign_capture,b06b17af67c15416
3753,26,4647,3716,15,2860,3715,11,1787,54,178.7307692307692,267.41018046324376,1124,54,190.66666666666669,290.0294730507492,1124,66,162.45454545454544,245.97047125066192,899,0,150.12,341.99272896754206,1331,0,265.42857142857144,435.3989707570101,1331,0,371.5,556.2188318358961,1371,0,0,25,11,0,0,0,14,6,0,0,0,11,5,0,0,benign_capture,benign_baseline,benign_capture,b52180d3f37dff95
3492,22,5385,3492,13,1959,3471,9,3426,54,244.77272727272725,332.24717302436744,1268,54,150.69230769230768,161.66497487880332,583,66,380.6666666666667,464.119596655862,1268,0,166.2857142857143,624.109537089215,2846,0,291.00000000000006,822.4591727916292,2861,0,433.875,997.9087329439072,2861,0,0,21,9,0,0,0,12,4,0,0,0,9,5,0,0,benign_capture,benign_baseline,benign_capture,44bb16d367a61775
333,3,300,333,2,177,0,1,123,54,100.0,39.83716857408418,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,83,166.5,118.08683245815344,250,333,333.0,0.0,333,0,0.0,0.0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,benign_capture,benign_baseline,benign_capture,2ae0b63c86a6ded4
9686,34,13261,9602,15,1604,9601,19,11657,54,390.0294117647058,501.8333349613508,1294,54,106.93333333333337,135.69001788039148,587,66,613.5263157894736,572.597819728555,1294,0,293.5151515151515,655.2207224102101,2395,0,685.8571428571429,928.9431428442554,2395,0,533.3888888888889,886.2032789569146,2496,0,0,33,12,0,0,0,14,2,0,0,0,19,10,0,0,benign_capture,benign_baseline,benign_capture,c3b23aaceaabea76
407,3,300,407,2,177,0,1,123,54,100.0,39.83716857408418,123,54,88.5,48.79036790187178,123,123,123.0,0.0,123,82,203.5,171.82694782833104,325,407,407.0,0.0,407,0,0.0,0.0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,benign_capture,benign_baseline,benign_capture,da3e0c868764bf00
675,16,2835,649,9,1590,647,7,1245,54,177.18750000000003,176.48917577762856,583,54,176.66666666666666,204.22842603320427,583,66,177.85714285714286,149.19051418843466,470,0,45.0,133.57822748166282,526,0,81.125,180.43632632356173,526,0,107.83333333333334,221.60362512076975,558,0,0,15,7,0,0,0,8,3,0,0,0,7,4,0,0,benign_capture,benign_baseline,benign_capture,586b697601ce6af5
7677,2,132,7677,2,132,0,0,0,66,66.0,0.0,66,66,66.0,0.0,66,0,0.0,0.0,0,7677,7677.0,0.0,7677,7677,7677.0,0.0,7677,0,0.0,0.0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,benign_capture,benign_baseline,benign_capture,d239742471ec6626
52552,28,1738,52552,14,980,52552,14,758,54,62.07142857142858,9.21724861103746,73,54,70.0,6.38507875982989,73,54,54.142857142857146,0.5345224838248486,56,0,1946.370370370371,3943.790593092544,10025,2,4042.461538461538,4951.740529271578,10025,0,4042.461538461538,4955.486010732358,10026,0,0,28,14,0,0,0,14,13,0,0,0,14,1,0,0,benign_capture,benign_baseline,benign_capture,80faf2ccd45a4aae
